0, 67.0991, 108.1131
1, 67.0991, 108.1131
2, 67.1129, 108.1297
3, 67.1248, 108.1464
4, 67.1248, 108.1464
5, 67.1248, 108.1464
6, 67.1248, 108.1464
7, 67.1248, 108.1464
8, 67.1831, 108.2297
9, 67.1947, 108.2464
10, 67.2064, 108.263
11, 67.2064, 108.263
12, 67.2181, 108.2797
13, 67.2296, 108.2964
14, 67.2419, 108.313
15, 67.2533, 108.3297
16, 67.264, 108.3464
17, 67.2744, 108.3631
18, 67.2856, 108.3797
19, 67.2968, 108.3964
20, 67.2968, 108.3964
21, 67.3063, 108.413
22, 67.3155, 108.4297
23, 67.3248, 108.4464
24, 67.3333, 108.4631
25, 67.3399, 108.4797
26, 67.3471, 108.4964
27, 67.3536, 108.513
28, 67.3613, 108.5297
29, 67.3683, 108.5464
30, 67.3683, 108.5464
31, 67.3749, 108.563
32, 67.381, 108.5797
33, 67.3863, 108.5964
34, 67.392, 108.6131
35, 67.3987, 108.6297
36, 67.4054, 108.6464
37, 67.412, 108.663
38, 67.4188, 108.6797
39, 67.4188, 108.6797
40, 67.4254, 108.6964
41, 67.4326, 108.7131
42, 67.4394, 108.7297
43, 67.4462, 108.7464
44, 67.4546, 108.763
45, 67.462, 108.7797
46, 67.4694, 108.7964
47, 67.4775, 108.813
48, 67.4858, 108.8297
49, 67.4858, 108.8297
50, 67.4934, 108.8464
51, 67.5014, 108.8631
52, 67.5094, 108.8797
53, 67.517, 108.8964
54, 67.5243, 108.913
55, 67.5319, 108.9297
56, 67.5397, 108.9464
57, 67.547, 108.9631
58, 67.547, 108.9631
59, 67.5542, 108.9797
60, 67.5622, 108.9964
61, 67.5706, 109.013
62, 67.5794, 109.0297
63, 67.5879, 109.0464
64, 67.5976, 109.063
65, 67.6064, 109.0797
66, 67.615, 109.0964
67, 67.615, 109.0964
68, 67.6238, 109.1131
69, 67.6319, 109.1297
70, 67.6408, 109.1464
71, 67.6497, 109.163
72, 67.6584, 1.0973
73, 67.6667, 1.114
74, 67.6754, 1.1306
75, 67.6837, 1.1473
76, 67.6837, 1.1473
77, 67.6916, 1.164
78, 67.6999, 1.1806
79, 67.7082, 1.1973
80, 67.7161, 1.214
81, 67.7236, 1.2306
82, 67.7316, 1.2473
83, 67.7384, 1.264
84, 67.7472, 1.2806
85, 67.7557, 1.2973
86, 67.7557, 1.2973
87, 67.7647, 1.314
88, 67.7744, 1.3306
89, 67.7841, 1.3473
90, 67.7936, 1.364
91, 67.804, 1.3806
92, 67.8148, 1.3973
93, 67.8263, 1.414
94, 67.8263, 1.414
95, 67.8381, 1.4306
96, 67.8493, 1.4473
97, 67.8613, 1.464
98, 67.8725, 1.4806
99, 67.8819, 1.4973
100, 67.8918, 1.514
101, 67.9029, 1.5306
102, 67.9146, 1.5473
103, 67.9146, 1.5473
104, 67.9265, 1.564
105, 67.9382, 1.5806
106, 67.9502, 1.5973
107, 67.9622, 1.614
108, 67.973, 1.6306
109, 67.9841, 1.6473
110, 67.9958, 1.664
111, 68.0051, 1.6806
112, 68.0051, 1.6806
113, 68.0161, 1.6973
114, 68.0274, 1.714
115, 68.0384, 1.7306
116, 68.0494, 1.7473
117, 68.0597, 1.764
118, 68.0704, 1.7806
119, 68.0798, 1.7973
120, 68.0798, 1.7973
121, 68.0898, 1.814
122, 68.1006, 1.8306
123, 68.1117, 1.8473
124, 68.1229, 1.864
125, 68.1349, 1.8806
126, 68.1471, 1.8973
127, 68.1585, 1.914
128, 68.1696, 1.9306
129, 68.1696, 1.9306
130, 68.1801, 1.9473
131, 68.1919, 1.964
132, 68.2046, 1.9806
133, 68.2162, 1.9973
134, 68.2281, 2.014
135, 68.2393, 2.0306
136, 68.2511, 2.0473
137, 68.2511, 2.0473
138, 68.2624, 2.064
139, 68.273, 2.0806
140, 68.2843, 2.0973
141, 68.2949, 2.114
142, 68.307, 2.1306
143, 68.3186, 2.1473
144, 68.3292, 2.164
145, 68.3292, 2.164
146, 68.34, 2.1806
147, 68.3518, 2.1973
148, 68.3628, 2.214
149, 68.3733, 2.2306
150, 68.383, 2.2473
151, 68.3932, 2.264
152, 68.4035, 2.2806
153, 68.4133, 2.2973
154, 68.4133, 2.2973
155, 68.4232, 2.314
156, 68.4329, 2.3306
157, 68.4429, 2.3473
158, 68.4522, 2.364
159, 68.4619, 2.3806
160, 68.4729, 2.3973
161, 68.483, 2.414
162, 68.483, 2.414
163, 68.4928, 2.4306
164, 68.5024, 2.4473
165, 68.5119, 2.464
166, 68.5212, 2.4806
167, 68.5304, 2.4973
168, 68.539, 2.514
169, 68.5474, 2.5306
170, 68.5474, 2.5306
171, 68.5559, 2.5473
172, 68.5633, 2.564
173, 68.5724, 2.5806
174, 68.5817, 2.5973
175, 68.5911, 2.614
176, 68.6, 2.6306
177, 68.6, 2.6306
178, 68.6, 2.6306
179, 68.6, 2.6306
180, 68.6, 2.6306
181, 68.6393, 2.6973
182, 68.6496, 2.714
183, 68.6597, 2.7306
184, 68.6699, 2.7473
185, 68.6802, 2.764
186, 68.6802, 2.764
187, 68.6907, 2.7806
188, 68.7004, 2.7973
189, 68.7091, 2.814
190, 68.718, 2.8306
191, 68.7284, 2.8473
192, 68.7381, 2.864
193, 68.7475, 2.8806
194, 68.7475, 2.8806
195, 68.7563, 2.8973
196, 68.7653, 2.914
197, 68.7742, 2.9306
198, 68.7832, 2.9473
199, 68.7924, 2.964
200, 68.8012, 2.9806
201, 68.8087, 2.9973
202, 68.8087, 2.9973
203, 68.8166, 3.014
204, 68.8256, 3.0306
205, 68.8352, 3.0473
206, 68.8446, 3.064
207, 68.8539, 3.0806
208, 68.8633, 3.0973
209, 68.8633, 3.0973
210, 68.8713, 3.114
211, 68.88, 3.1306
212, 68.888, 3.1473
213, 68.8967, 3.164
214, 68.9055, 3.1806
215, 68.9144, 3.1973
216, 68.9236, 3.214
217, 68.9236, 3.214
218, 68.934, 3.2306
219, 68.9439, 3.2473
220, 68.9535, 3.264
221, 68.9613, 3.2806
222, 68.9699, 3.2973
223, 68.9799, 3.314
224, 68.9881, 3.3306
225, 68.9881, 3.3306
226, 68.9959, 3.3473
227, 69.0026, 3.364
228, 69.0102, 3.3806
229, 69.0187, 3.3973
230, 69.029, 3.414
231, 69.0394, 3.4306
232, 69.0489, 3.4473
233, 69.0489, 3.4473
234, 69.059, 3.464
235, 69.0709, 3.4806
236, 69.0848, 3.4973
237, 69.0974, 3.514
238, 69.1085, 3.5306
239, 69.1197, 3.5473
240, 69.1197, 3.5473
241, 69.1307, 3.564
242, 69.1408, 3.5806
243, 69.1509, 3.5973
244, 69.161, 3.614
245, 69.1719, 3.6306
246, 69.1839, 3.6473
247, 69.1947, 3.664
248, 69.1947, 3.664
249, 69.2005, 3.6806
250, 69.2006, 3.6973
251, 69.1957, 3.714
252, 69.1863, 3.7306
253, 69.1704, 3.7473
254, 69.1494, 3.764
255, 69.1494, 3.764
256, 69.119, 3.7806
257, 69.0815, 3.7973
258, 69.035, 3.814
259, 68.9755, 3.8306
260, 68.8923, 3.8473
261, 68.7715, 3.864
262, 68.6222, 3.8806
263, 68.6222, 3.8806
264, 68.4516, 3.8973
265, 68.2394, 3.914
266, 68.0118, 3.9306
267, 67.7857, 3.9473
268, 67.7857, 3.9473
269, 67.7857, 3.9473
270, 67.7857, 3.9473
271, 66.6709, 4.014
272, 66.6709, 4.014
273, 66.3411, 4.0306
274, 65.9799, 4.0473
275, 65.6052, 4.064
276, 65.2177, 4.0806
277, 64.8182, 4.0973
278, 64.4161, 4.114
279, 64.0067, 4.1306
280, 63.5864, 4.1473
281, 63.1635, 4.164
282, 62.7296, 4.1806
283, 62.2894, 4.1973
284, 61.8524, 4.214
285, 61.4147, 4.2306
286, 60.9842, 4.2473
287, 60.5537, 4.264
288, 60.1234, 4.2806
289, 59.6939, 4.2973
290, 59.2623, 4.314
291, 58.8327, 4.3306
292, 58.3979, 4.3473
293, 57.9429, 4.364
294, 57.5089, 4.3806
295, 57.0989, 4.3973
296, 56.6837, 4.414
297, 56.283, 4.4306
298, 55.8864, 4.4473
299, 55.4847, 4.464
300, 55.0767, 4.4806
301, 54.6678, 4.4973
302, 54.2534, 4.514
303, 53.8333, 4.5306
304, 53.0298, 4.564
305, 52.6529, 4.5806
306, 52.2797, 4.5973
307, 51.8923, 4.614
308, 51.5155, 4.6306
309, 51.1548, 4.6473
310, 50.8044, 4.664
311, 50.0998, 4.6973
312, 49.745, 4.714
313, 49.3997, 4.7306
314, 49.0638, 4.7473
315, 48.7326, 4.764
316, 48.0765, 4.7973
317, 47.7546, 4.814
318, 47.4415, 4.8306
319, 47.1334, 4.8473
320, 46.5333, 4.8806
321, 46.248, 4.8973
322, 45.972, 4.914
323, 45.4309, 4.9473
324, 45.1457, 4.964
325, 44.8457, 4.9806
326, 44.2714, 5.014
327, 44.0002, 5.0306
328, 43.7264, 5.0473
329, 43.1721, 5.0806
330, 42.9, 5.0973
331, 42.3545, 5.1306
332, 42.0928, 5.1473
333, 41.8378, 5.164
334, 41.3676, 5.1973
335, 41.1495, 5.214
336, 40.7532, 5.2473
337, 40.5692, 5.264
338, 40.2196, 5.2973
339, 40.0505, 5.314
340, 39.7205, 5.3473
341, 39.5561, 5.364
342, 39.2174, 5.3973
343, 39.0401, 5.414
344, 38.6764, 5.4473
345, 38.4858, 5.464
346, 38.0904, 5.4973
347, 37.8844, 5.514
348, 37.463, 5.5473
349, 37.0369, 5.5806
350, 36.8273, 5.5973
351, 36.4222, 5.6306
